CustomerID,TotalSpend,TransactionFrequency,TotalItems,ProductVariety
15957.0,492.36,2,242,88
15958.0,357.77,3,121,45
15959.0,542.89,3,269,58
15960.0,410.95,4,258,24
15961.0,451.28999999999996,1,154,42
15962.0,289.48,1,228,43
15964.0,269.21000000000004,1,93,20
15965.0,2119.26,10,953,144
15966.0,426.53000000000003,1,275,27
15967.0,2568.32,10,978,270
15968.0,404.55,1,247,70
15969.0,460.95,2,99,15
15970.0,703.22,1,382,13
15971.0,1736.5800000000002,6,534,3
15972.0,1829.33,5,468,104
15973.0,680.62,3,195,8
15976.0,1266.77,4,778,203
15978.0,2180.64,2,1556,72
15979.0,329.22,1,450,22
15980.0,4144.82,4,3262,65
15981.0,5954.29,13,2961,106
15982.0,324.51,1,131,45
15983.0,2458.9,6,1540,111
15984.0,5735.09,21,3971,290
15985.0,1572.8600000000001,5,1664,34
15986.0,186.3,1,100,11
15987.0,216.7,2,152,47
15988.0,582.11,2,296,93
15989.0,368.31,2,169,81
15990.0,1205.64,5,643,86
15991.0,150.55,1,41,6
15992.0,854.61,2,497,51
15994.0,761.4100000000001,2,289,69
15995.0,694.54,1,352,108
15996.0,617.07,2,358,68
15998.0,5193.92,11,3318,502
15999.0,20.4,1,24,1
16001.0,583.39,1,337,29
16002.0,169.21,1,70,42
16003.0,2878.46,5,1025,89
16004.0,2146.39,5,1076,63
16005.0,1786.78,6,989,170
16006.0,231.42,1,121,67
16007.0,1359.25,3,1243,206
16008.0,4860.35,12,2914,58
16010.0,1302.46,8,717,69
16011.0,2486.0,14,1413,142
16012.0,1563.3,2,961,138
16013.0,20009.84,39,10344,30
16014.0,453.45,2,204,127
16016.0,980.91,4,417,87
16017.0,1333.7,4,533,81
16018.0,289.23,2,313,26
16019.0,13542.92,18,5226,156
16021.0,487.03,2,276,117
16024.0,232.96,2,107,21
16027.0,1113.74,9,952,11
16028.0,82.2,1,18,5
16029.0,41184.3,47,16278,26
16032.0,1965.72,6,1467,130
16033.0,1985.6299999999999,8,723,173
16034.0,473.62,3,343,28
16035.0,217.73,1,33,21
16036.0,1797.92,2,653,79
16037.0,654.32,2,338,32
16039.0,456.4,2,409,27
16040.0,1103.35,4,501,50
16042.0,1067.85,3,687,50
16043.0,1082.6000000000001,4,508,29
16044.0,340.84000000000003,1,170,19
16045.0,2094.23,4,1211,59
16046.0,235.78,1,248,22
16047.0,107.14,1,1,1
16048.0,818.7900000000001,4,425,30
16049.0,777.34,3,369,175
16050.0,162.8,2,110,9
16051.0,188.44,1,80,12
16053.0,2122.89,4,1274,101
16054.0,1327.98,3,411,49
16057.0,1591.73,3,828,91
16058.0,62.7,1,18,2
16059.0,1718.66,7,841,145
16060.0,541.95,3,243,22
16061.0,89.65,1,19,3
16062.0,1709.83,4,1235,100
16064.0,109.31,1,55,17
16065.0,1992.13,8,1207,214
16067.0,3269.11,3,1236,60
16068.0,115.73,1,48,34
16069.0,457.7,1,138,25
16071.0,750.5600000000001,3,517,47
16072.0,3595.77,3,1440,399
16074.0,252.5,1,38,23
16075.0,736.9300000000001,2,271,41
16077.0,2300.4,1,840,8
16078.0,283.79,1,184,38
16080.0,385.40000000000003,2,170,20
16081.0,1637.14,4,757,144
16082.0,106.75,1,39,16
16083.0,1033.8,2,606,38
16085.0,1359.52,7,746,168
16086.0,1743.6,6,1015,59
16087.0,1739.92,5,664,6
16088.0,1437.43,2,373,3
16089.0,263.49,2,119,42
16090.0,180.56,1,58,18
16092.0,770.08,3,560,28
16094.0,2617.33,7,1373,74
16095.0,447.05,1,265,30
16096.0,1264.3500000000001,3,545,49
16098.0,2435.67,8,1529,70
16099.0,841.3,4,526,21
16100.0,582.64,1,438,37
16101.0,1938.46,3,1087,94
16103.0,4762.07,16,2081,92
16104.0,2476.25,8,925,162
16105.0,2049.23,4,1795,80
16108.0,1393.42,3,858,79
16109.0,327.6,1,480,13
16110.0,460.64,1,160,84
16111.0,549.33,1,233,72
16115.0,892.92,4,595,99
16117.0,422.19,2,191,46
16118.0,4376.25,1,2851,41
16119.0,1297.45,6,571,31
16120.0,1658.3700000000001,2,1283,60
16121.0,595.38,3,303,112
16122.0,316.92,3,270,15
16124.0,1523.49,3,749,57
16125.0,4292.35,14,1819,168
16126.0,8356.83,11,4015,122
16127.0,145.06,1,68,35
16128.0,1920.83,6,1457,82
16129.0,1396.05,3,1261,91
16130.0,987.48,4,296,53
16131.0,6450.88,6,2966,105
16132.0,664.1999999999999,2,280,14
16133.0,8403.22,23,4766,129
16134.0,1527.25,3,1266,69
16135.0,301.9,1,186,18
16136.0,237.42,1,234,9
16137.0,422.7,1,210,28
16138.0,910.35,3,774,35
16139.0,475.74,2,272,23
16140.0,832.4200000000001,2,646,33
16141.0,335.54,1,172,20
16143.0,2485.89,7,1092,71
16145.0,3005.9500000000003,8,2147,110
16146.0,212.25,1,117,12
16147.0,2023.91,4,1149,101
16148.0,310.3,1,178,8
16149.0,141.70000000000002,1,290,12
16150.0,2342.57,6,1117,90
16153.0,3309.2599999999998,6,2620,106
16155.0,796.9,5,495,45
16156.0,3096.14,11,1932,101
16158.0,628.32,9,182,29
16159.0,884.59,3,399,25
16161.0,7210.59,25,3760,282
16163.0,1992.98,5,576,59
16165.0,79.9,1,2,1
16166.0,435.83,2,173,18
16167.0,1386.1200000000001,5,1494,51
16168.0,6848.87,40,3207,104
16170.0,4983.95,14,4286,187
16172.0,744.34,3,632,41
16174.0,1237.2,4,780,15
16175.0,798.85,3,399,32
16176.0,2052.69,4,952,53
16177.0,1915.36,7,926,66
16178.0,414.7,1,210,17
16180.0,5995.69,5,3946,106
16182.0,3354.0,5,2096,8
16183.0,739.1,3,238,17
16185.0,115.31,1,61,9
16186.0,5019.17,15,3805,121
16188.0,105.80000000000001,1,56,7
16190.0,2508.4700000000003,7,1143,88
16191.0,10492.5,11,5997,54
16192.0,351.3,1,208,11
16193.0,315.98,1,160,19
16194.0,308.59999999999997,1,140,8
16195.0,323.25,1,123,16
16196.0,93.3,1,26,4
16197.0,2016.71,9,1420,52
16198.0,629.36,1,255,18
16199.0,942.75,7,321,2
16200.0,4539.23,10,2552,241
16201.0,248.65,1,135,13
16202.0,2136.72,8,1116,92
16203.0,521.64,3,345,41
16204.0,534.53,2,453,47
16205.0,1062.48,3,936,89
16206.0,2052.81,9,1107,139
16208.0,2776.19,8,1208,141
16209.0,1884.16,4,716,17
16210.0,17403.21,19,6704,103
16211.0,543.5699999999999,2,365,12
16212.0,603.37,2,327,36
16214.0,975.5,1,888,54
16218.0,1355.29,7,1149,62
16219.0,40.8,1,48,1
16221.0,1325.8,7,787,104
16222.0,498.5,1,138,23
16223.0,1087.05,2,643,101
16224.0,321.24,1,439,20
16225.0,1762.99,10,788,122
16226.0,417.05,2,329,20
16227.0,713.0,2,346,23
16228.0,885.71,3,555,45
16229.0,1857.26,4,974,109
16231.0,1074.47,4,563,69
16232.0,1722.09,3,1299,49
16233.0,1429.03,7,515,35
16234.0,333.18,3,170,13
16235.0,1186.4,4,458,55
16237.0,136.65,1,57,7
16238.0,63.66,1,85,6
16239.0,1078.0,4,464,9
16241.0,1677.95,4,912,264
16242.0,3824.79,7,1952,249
16244.0,1056.63,1,619,63
16246.0,821.35,2,336,79
16250.0,401.94,2,168,22
16251.0,128.31,1,44,20
16252.0,295.09000000000003,1,158,21
16253.0,3588.34,5,2797,144
16254.0,967.44,3,543,65
16255.0,2284.34,8,1282,136
16256.0,876.9399999999999,2,1009,16
16258.0,6739.01,10,4206,166
16259.0,340.94,3,143,75
16261.0,312.62,2,153,41
16262.0,755.15,1,446,46
16263.0,348.16,1,197,19
16264.0,823.53,2,616,62
16265.0,1488.17,3,568,67
16266.0,896.06,7,393,41
16267.0,186.66,1,198,7
16269.0,717.57,1,579,53
16271.0,1993.18,5,1335,116
16273.0,318.34000000000003,2,40,15
16274.0,334.05,1,153,64
16275.0,1591.24,2,932,76
16276.0,1818.79,2,1047,16
16277.0,188.69,1,33,23
16278.0,551.46,2,228,30
16279.0,4195.5,6,2637,165
16280.0,238.05,1,101,16
16281.0,1361.96,2,636,19
16282.0,1139.28,2,676,21
16283.0,2779.51,3,1631,277
16284.0,205.8,1,139,30
16285.0,176.9,1,60,31
16286.0,328.95,2,101,17
16287.0,864.48,4,1128,18
16288.0,129.85,1,19,7
16289.0,136.31,1,97,21
16290.0,1957.7,4,957,85
16291.0,117.72,1,1,1
16292.0,951.51,4,497,38
16293.0,2408.96,6,1040,94
16294.0,126.05000000000001,1,54,8
16296.0,1313.67,4,645,56
16298.0,487.5,4,110,16
16299.0,193.65,1,107,12
16300.0,1367.32,3,643,190
16301.0,107.33,1,41,6
16303.0,2567.64,4,1200,66
16304.0,381.66,1,228,25
16306.0,560.55,2,255,27
16307.0,1194.92,3,1123,69
16308.0,2560.0,3,8000,1
16310.0,460.08,2,270,26
16312.0,171.15,1,53,10
16314.0,1491.4,3,636,58
16315.0,176.34,1,68,9
16316.0,2806.0,5,1573,115
16317.0,850.86,2,346,47
16320.0,4590.53,4,2587,138
16321.0,230.9,2,124,10
16323.0,146.16,1,96,3
16325.0,3003.26,9,2270,99
16326.0,1682.03,10,401,122
16327.0,6874.97,11,5956,244
16328.0,310.83,1,141,16
16329.0,1664.92,4,797,83
16330.0,373.47,4,179,71
16331.0,2037.7,6,756,33
16332.0,417.21,4,331,41
16334.0,263.73,1,206,54
16335.0,2753.52,7,1004,193
16336.0,3517.69,4,1473,64
16340.0,961.93,2,833,170
16341.0,1878.92,3,1624,67
16343.0,285.54,1,170,28
16344.0,741.3199999999999,3,688,42
16345.0,613.33,1,323,68
16346.0,224.51,1,289,15
16347.0,2595.51,9,1374,167
16348.0,328.77,1,359,29
16350.0,1137.42,5,532,49
16351.0,3176.13,12,2075,123
16353.0,3323.75,16,1525,46
16354.0,723.66,3,442,87
16355.0,416.35,1,179,47
16356.0,204.10000000000002,3,97,17
16357.0,209.49,1,143,13
16358.0,892.1500000000001,1,763,45
16359.0,946.83,7,581,52
16362.0,212.17,1,127,13
16365.0,1766.78,7,631,63
16366.0,1220.83,3,626,57
16367.0,549.81,1,460,90
16368.0,141.53,1,56,20
16369.0,1111.15,4,559,36
16371.0,157.2,1,108,11
16372.0,934.58,3,564,203
16373.0,309.49,2,119,25
16374.0,1256.67,3,534,210
16375.0,104.0,2,74,11
16377.0,632.28,1,1428,5
16381.0,247.85,2,108,60
16382.0,353.1,2,167,42
16383.0,2252.93,5,1129,198
16384.0,774.4499999999999,2,601,48
16385.0,473.69,3,285,64
16386.0,765.59,1,495,54
16387.0,788.1,4,404,68
16388.0,186.05,1,83,13
16390.0,467.5,3,122,16
16391.0,1052.26,4,715,261
16392.0,538.81,2,403,92
16393.0,2441.61,11,1514,247
16395.0,2036.35,9,1429,319
16396.0,137.8,1,80,8
16397.0,123.13,1,43,9
16399.0,222.20000000000002,1,189,37
16400.0,2755.92,8,1894,187
16401.0,2750.83,11,2153,76
16402.0,205.65,1,102,53
16406.0,374.01,2,141,85
16407.0,681.97,4,355,43
16408.0,231.93,1,227,45
16409.0,3629.76,7,2360,277
16410.0,130.32,1,348,5
16411.0,673.24,3,399,119
16412.0,457.2,4,225,72
16413.0,259.83,1,135,32
16414.0,424.96000000000004,3,174,54
16415.0,496.49,2,330,78
16416.0,1906.48,6,1526,92
16417.0,35.7,1,6,1
16418.0,397.62,2,284,55
16419.0,504.99,2,273,34
16420.0,75.0,1,120,2
16421.0,526.27,3,123,35
16422.0,28904.670000000002,59,32569,96
16424.0,309.5,1,124,8
16428.0,638.49,3,575,121
16430.0,817.09,6,204,17
16433.0,200.26,1,108,17
16434.0,1161.8899999999999,5,550,55
16435.0,1003.0699999999999,3,608,119
16436.0,319.14,3,227,37
16437.0,301.25,2,197,17
16439.0,310.70000000000005,1,74,9
16440.0,216.3,1,90,25
16441.0,637.93,3,305,55
16442.0,282.68,2,137,74
16443.0,162.24,1,96,1
16444.0,2971.21,13,1538,159
16445.0,352.65,3,176,93
16447.0,471.19,2,94,27
16448.0,178.13,1,100,31
16450.0,1193.81,2,481,27
16451.0,746.1800000000001,2,404,50
16452.0,332.17,2,199,14
16453.0,251.71,2,139,15
16454.0,24.05,2,6,2
16455.0,2535.69,6,2113,85
16456.0,4630.16,9,2541,188
16458.0,2208.15,12,1241,66
16459.0,71.78999999999999,1,59,5
16461.0,1402.91,2,885,196
16465.0,746.24,2,504,45
16466.0,2171.13,8,992,134
16467.0,2869.16,7,7384,14
16468.0,712.62,2,340,37
16469.0,178.48000000000002,1,72,23
16470.0,1664.08,7,813,211
16471.0,966.03,3,529,40
16472.0,789.6,2,252,39
16473.0,154.72,1,100,10
16476.0,350.35,1,187,24
16477.0,1825.56,5,1217,96
16481.0,453.38,1,201,16
16485.0,1923.54,4,918,93
16486.0,134.36,1,24,7
16487.0,209.4,2,163,28
16489.0,303.7,2,38,4
16490.0,205.41000000000003,1,113,13
16491.0,801.66,1,582,48
16492.0,385.56,1,235,23
16493.0,780.46,3,824,50
16496.0,731.25,3,653,42
16497.0,3729.59,17,1654,147
16499.0,2212.89,6,1237,100
16500.0,443.05,3,263,19
16501.0,1191.23,1,628,181
16502.0,258.55,2,220,41
16503.0,2182.41,7,966,113
16507.0,142.71,1,111,37
16508.0,240.95,1,103,42
16510.0,1777.5,6,930,94
16511.0,842.16,3,364,123
16515.0,1554.92,5,747,106
16518.0,475.05,2,197,28
16519.0,327.68,3,120,25
16520.0,1427.57,4,704,201
16521.0,1140.11,3,1014,212
16522.0,433.36,2,212,16
16523.0,2497.86,7,714,61
16524.0,306.19,2,259,50
16525.0,11535.29,23,7231,86
16526.0,426.85,1,173,20
16527.0,1004.88,1,602,58
16529.0,1531.55,3,541,72
16530.0,48.349999999999994,1,17,3
16531.0,1053.74,4,948,55
16532.0,2007.84,2,528,1
16534.0,635.9,1,168,36
16535.0,378.28999999999996,2,308,36
16537.0,30.55,1,59,3
16538.0,395.07,3,254,35
16539.0,2343.2,7,838,76
16540.0,205.75,1,105,25
16541.0,424.03,1,173,38
16542.0,137.7,1,96,9
16543.0,292.21,1,317,18
16544.0,376.70000000000005,4,150,8
16545.0,350.52,1,244,5
16546.0,4819.32,4,3818,56
16547.0,104.25999999999999,1,108,25
16548.0,30.15,1,6,6
16549.0,8746.9,24,4793,646
16550.0,7069.27,14,4122,209
16551.0,1315.0,4,1106,44
16552.0,95.29,1,39,5
16553.0,10864.19,21,11827,149
16554.0,2004.6200000000001,5,944,80
16555.0,1629.79,4,1641,46
16556.0,4698.79,10,2463,183
16558.0,5535.02,19,2711,194
16559.0,175.0,1,61,17
16560.0,2206.9700000000003,6,1103,102
16562.0,223.85999999999999,1,264,34
16563.0,3334.82,5,2098,46
16564.0,87.8,1,40,5
16565.0,599.35,3,165,7
16568.0,1020.9000000000001,2,366,5
16569.0,1331.03,4,895,23
16570.0,3695.91,10,2180,66
16571.0,2827.05,7,2464,103
16574.0,850.34,2,586,58
16576.0,540.87,2,323,32
16577.0,380.0,1,142,23
16578.0,156.6,1,108,9
16579.0,295.05,1,119,14
16583.0,297.95,2,153,18
16584.0,2220.09,3,1267,46
16585.0,341.59,2,151,16
16586.0,998.83,2,253,19
16588.0,1361.28,4,882,64
16589.0,153.12,1,168,11
16590.0,605.9,2,240,26
16592.0,3694.23,12,2577,124
16593.0,741.11,5,261,40
16595.0,1397.59,4,996,286
16596.0,329.48,3,130,17
16599.0,172.8,1,159,12
16600.0,1339.89,7,1275,61
16601.0,434.3,2,258,38
16602.0,235.25,1,93,11
16604.0,432.45,2,175,10
16605.0,60.48,1,144,1
16606.0,357.66,2,148,16
16607.0,2359.16,11,1577,99
16608.0,1286.6200000000001,2,612,94
16611.0,1655.64,5,827,79
16612.0,2057.77,5,913,71
16614.0,673.6,2,126,20
16615.0,291.5,1,211,19
16619.0,1712.1200000000001,3,922,93
16620.0,1579.97,4,1058,70
16622.0,225.4,1,44,12
16623.0,885.79,3,403,40
16625.0,1320.95,4,893,69
16628.0,130.05,2,55,8
16630.0,106.80000000000001,1,72,4
16631.0,1892.52,7,775,46
16632.0,406.4,2,256,22
16634.0,1596.71,5,1239,72
16635.0,473.0,1,277,25
16636.0,3802.04,4,2186,62
16638.0,749.8100000000001,6,396,44
16639.0,490.47,1,241,31
16640.0,179.4,1,146,13
16641.0,323.40000000000003,1,198,24
16642.0,389.12,1,296,20
16643.0,435.6,1,284,28
16645.0,160.39,1,117,14
16646.0,678.8,1,1072,29
16647.0,327.84,2,250,16
16648.0,382.14,2,222,18
16649.0,306.58000000000004,1,82,20
16650.0,1397.69,6,1139,53
16651.0,136.2,1,60,6
16652.0,10776.42,9,4194,102
16654.0,1110.2,5,421,50
16655.0,2633.7400000000002,7,1575,240
16656.0,8207.37,15,6539,16
16658.0,690.83,6,277,49
16660.0,656.06,3,420,5
16661.0,932.76,4,364,50
16662.0,151.05,1,35,28
16663.0,165.0,1,100,1
16664.0,109.2,1,24,8
16666.0,98.73,1,121,15
16668.0,555.7,7,455,23
16670.0,3934.25,9,1978,144
16673.0,171.13,1,95,19
16675.0,608.86,2,296,21
16676.0,769.78,2,291,43
16677.0,880.62,2,457,45
16679.0,663.31,3,247,15
16680.0,650.25,2,283,16
16681.0,151.5,1,85,5
16683.0,320.25,1,190,18
16684.0,80489.21,27,54555,124
16686.0,1921.19,9,1442,273
16687.0,157.63,1,141,8
16690.0,127.45,2,71,5
16691.0,178.83,2,92,11
16692.0,638.6999999999999,2,726,1
16693.0,701.62,3,455,98
16694.0,98.30000000000001,1,26,3
16695.0,191.9,2,184,30
16699.0,994.6,7,640,51
16700.0,4091.16,13,2858,136
16701.0,4518.43,13,4653,95
16702.0,1110.83,4,692,84
16704.0,664.16,2,433,50
16705.0,29480.061,22,16826,314
16707.0,533.41,4,396,64
16709.0,6026.14,9,2410,182
16710.0,3823.78,13,2543,389
16711.0,1217.45,4,379,10
16712.0,621.5600000000001,2,344,69
16713.0,7619.21,18,4400,362
16714.0,368.27,1,239,23
16715.0,323.8,1,532,9
16716.0,1248.48,1,792,6
16717.0,3127.85,9,1360,141
16718.0,3018.08,5,1924,123
16719.0,2174.13,8,1327,168
16720.0,605.79,2,280,107
16722.0,4258.2699999999995,11,3579,110
16723.0,654.96,2,560,72
16724.0,147.35,1,69,17
16725.0,1052.14,8,476,177
16726.0,705.14,2,378,68
16727.0,1121.45,3,899,132
16731.0,170.3,1,124,40
16732.0,3783.89,3,2097,177
16733.0,259.68,1,112,12
16735.0,3970.0,9,2708,124
16736.0,2956.56,5,1050,116
16737.0,417.59999999999997,1,288,1
16739.0,463.43,1,219,25
16740.0,226.91,1,110,30
16741.0,173.06,1,81,11
16742.0,2334.97,13,2557,50
16743.0,1999.02,7,1672,71
16746.0,11366.64,24,7240,250
16748.0,2121.43,9,1247,39
16749.0,4157.88,2,1910,53
16752.0,207.5,1,54,9
16754.0,65500.07,29,63551,38
16755.0,1389.25,4,927,125
16756.0,1072.97,6,601,53
16757.0,163.65,1,99,8
16760.0,228.0,1,168,17
16763.0,352.85,1,173,21
16765.0,420.75,1,307,51
16767.0,2481.2,4,2679,75
16768.0,1220.48,6,578,72
16769.0,755.51,3,215,54
16770.0,1152.63,5,652,133
16771.0,1697.99,5,821,138
16772.0,3698.0499999999997,3,687,54
16773.0,249.65,2,81,34
16774.0,905.96,4,452,60
16775.0,1361.23,6,580,78
16776.0,220.97,1,181,48
16777.0,1069.56,3,408,86
16779.0,22554.22,32,14243,243
16780.0,174.16,1,82,37
16781.0,623.0,2,192,36
16782.0,7732.37,26,3407,556
16783.0,391.95,1,163,25
16784.0,784.73,4,470,137
16785.0,533.78,1,313,35
16786.0,51.839999999999996,1,72,1
16787.0,1017.53,4,472,102
16788.0,1334.54,3,661,261
16791.0,2251.85,8,1097,240
16792.0,513.08,3,280,83
16794.0,856.2,5,653,151
16795.0,2062.41,3,1214,306
16797.0,1802.02,5,898,289
16798.0,841.16,3,205,141
16799.0,452.78000000000003,2,162,81
16802.0,582.61,2,369,48
16805.0,630.75,3,581,139
16807.0,1002.29,3,655,62
16809.0,812.74,4,441,68
16810.0,532.5,1,258,19
16812.0,1912.65,3,1035,90
16814.0,5781.4400000000005,16,2254,176
16815.0,406.02,2,237,66
16817.0,1200.15,5,743,50
16819.0,182.59,2,253,17
16821.0,113.35,1,13,7
16822.0,181.39,1,171,11
16823.0,1884.71,6,1030,118
16824.0,225.6,1,154,13
16825.0,1051.71,3,731,32
16827.0,400.77,5,125,10
16829.0,316.1,1,116,16
16830.0,881.59,3,435,47
16831.0,91.8,1,48,6
16832.0,218.45999999999998,2,146,8
16833.0,1302.51,2,438,44
16834.0,485.5,1,402,24
16835.0,1357.56,5,454,54
16836.0,530.5,2,374,31
16838.0,570.76,2,324,31
16839.0,5716.14,11,2552,47
16840.0,139.85,2,117,9
16841.0,2136.2400000000002,6,1228,92
16843.0,9374.86,19,8343,138
16844.0,614.34,2,281,26
16845.0,253.88,1,167,20
16846.0,628.09,2,382,36
16847.0,421.45000000000005,1,177,25
16848.0,1130.2,3,598,64
16854.0,1408.96,2,997,72
16856.0,323.09000000000003,2,159,15
16857.0,352.8,1,168,11
16858.0,4289.71,10,1423,75
16859.0,1184.6,5,1072,46
16860.0,1610.62,3,625,35
16861.0,772.83,3,476,38
16862.0,662.33,4,513,34
16863.0,495.72,2,336,27
16864.0,409.25,2,283,17
16865.0,130.95,1,157,15
16867.0,76.74000000000001,1,58,6
16868.0,384.56,3,112,47
16870.0,450.15999999999997,1,278,28
16872.0,533.11,3,479,9
16873.0,7493.77,6,4761,118
16874.0,209.89000000000001,1,78,31
16875.0,2139.0,6,1030,90
16876.0,136.01,1,181,32
16880.0,321.78,1,158,9
16883.0,2101.61,18,967,144
16884.0,641.13,2,200,39
16885.0,234.19,1,180,40
16886.0,134.0,1,48,8
16887.0,465.84000000000003,2,267,65
16888.0,434.2,3,145,44
16889.0,947.98,3,686,72
16890.0,285.41,3,243,17
16891.0,1202.77,7,473,245
16892.0,236.56,2,131,38
16893.0,249.89000000000001,2,117,80
16894.0,1306.96,3,503,186
16895.0,900.63,4,330,82
16896.0,103.95,1,18,18
16898.0,496.26,3,377,110
16899.0,424.71,2,291,42
16901.0,204.26,1,42,23
16903.0,678.55,2,470,107
16904.0,1360.31,7,762,188
16905.0,1923.57,11,640,80
16906.0,851.33,3,327,116
16907.0,722.0500000000001,5,232,62
16908.0,252.59,1,61,20
16911.0,255.25,2,161,30
16912.0,1904.93,4,664,63
16913.0,310.46999999999997,2,147,10
16915.0,921.5,5,58,11
16916.0,536.04,3,320,100
16917.0,1460.3600000000001,1,560,37
16918.0,2137.72,10,1345,218
16919.0,2515.76,14,1003,144
16920.0,355.45,1,81,23
16921.0,255.03,2,121,28
16922.0,611.08,1,281,122
16923.0,6088.05,13,2846,227
16925.0,125.65,1,123,18
16926.0,1169.6100000000001,5,197,63
16928.0,1199.08,13,588,85
16931.0,629.4,3,305,84
16932.0,262.32,2,135,77
16933.0,2536.07,7,1245,182
16934.0,1152.1100000000001,4,539,77
16935.0,530.86,3,273,55
16936.0,286.39,1,168,81
16937.0,196.25,1,123,49
16938.0,4283.68,5,2508,426
16939.0,433.85,3,229,38
16940.0,3377.7799999999997,5,2334,220
16941.0,33.0,1,12,2
16943.0,482.76,2,2,1
16944.0,101.36,1,27,7
16945.0,4202.66,14,3164,159
16946.0,1222.04,5,509,69
16947.0,548.73,4,343,30
16948.0,433.75,4,477,15
16950.0,2535.21,8,1820,84
16952.0,628.22,3,251,61
16954.0,3996.7999999999997,11,3032,71
16955.0,790.74,4,557,26
16958.0,778.49,1,514,69
16960.0,1483.83,5,1188,267
16961.0,560.39,2,357,38
16962.0,251.04,1,158,15
16964.0,207.85,2,49,6
16970.0,71.4,1,12,2
16972.0,749.0,2,183,54
16973.0,127.0,1,60,6
16974.0,365.5,2,70,5
16975.0,926.12,3,586,44
16977.0,496.0,4,142,25
16978.0,424.55,2,119,28
16979.0,1007.74,3,586,32
16980.0,394.37,1,251,25
16983.0,1748.15,5,1087,67
16984.0,5891.01,7,2747,476
16985.0,5459.04,13,1271,87
16986.0,3015.55,9,1499,64
16987.0,904.6,4,270,105
16988.0,256.55,1,115,13
16990.0,165.0,1,100,1
16991.0,1041.21,1,793,74
16992.0,3862.19,8,1201,154
16993.0,1950.9499999999998,2,285,19
16996.0,666.6500000000001,3,375,28
16998.0,107.0,1,28,2
17000.0,406.3,2,305,26
17001.0,2651.23,8,1618,60
17002.0,1077.82,4,586,32
17003.0,828.21,4,494,90
17004.0,1012.22,2,462,21
17005.0,622.36,2,691,14
17006.0,853.49,4,300,77
17007.0,230.17000000000002,1,120,15
17008.0,81.36,1,24,1
17009.0,242.06,1,336,10
17011.0,400.8,2,606,12
17012.0,360.61,1,251,34
17016.0,552.4,1,309,41
17017.0,5416.349999999999,13,3918,76
17018.0,1367.6,4,280,16
17019.0,2703.03,8,1799,270
17020.0,935.62,2,860,64
17021.0,1182.22,6,992,35
17022.0,189.0,1,72,9
17023.0,800.18,3,530,48
17025.0,1152.87,4,789,28
17026.0,54.15,2,35,4
17027.0,433.07,3,229,29
17028.0,1593.83,3,856,85
17029.0,1421.3,5,865,19
17031.0,2393.5,4,1360,22
17032.0,2984.32,8,1667,183
17033.0,302.65000000000003,1,121,12
17034.0,530.9,2,284,26
17035.0,180.06,2,98,4
17036.0,176.9,1,76,12
17038.0,630.77,1,507,41
17039.0,1954.99,1,689,44
17040.0,13.52,1,8,1
17041.0,583.71,3,376,48
17043.0,858.47,4,618,87
17044.0,11013.82,11,5218,91
17045.0,488.24,2,188,28
17046.0,1264.05,4,1126,57
17047.0,1188.33,3,651,71
17048.0,1146.33,4,583,52
17049.0,4287.5,10,1600,157
17050.0,1501.35,5,837,27
17051.0,465.6,3,328,92
17055.0,232.85,1,83,24
17056.0,128.60000000000002,1,26,8
17057.0,294.74,1,129,48
17059.0,2506.54,5,1728,208
17062.0,645.81,4,472,67
17063.0,2177.39,6,1129,100
17065.0,194.7,2,82,6
17066.0,228.34,1,93,17
17067.0,454.54,3,322,8
17068.0,4601.69,27,2267,204
17069.0,3084.58,6,1827,123
17070.0,133.18,1,101,41
17071.0,1364.68,4,737,57
17072.0,273.35,1,212,20
17074.0,203.05,1,19,4
17075.0,1402.51,6,493,100
17076.0,401.66999999999996,3,219,22
17077.0,306.0,1,36,1
17080.0,669.91,5,403,19
17081.0,660.48,4,304,121
17082.0,2728.18,4,1477,65
17083.0,2644.01,6,1183,26
17084.0,2253.22,1,1476,132
17085.0,6285.27,23,2798,373
17087.0,221.53,1,113,12
17089.0,128.45,1,35,4
17090.0,1105.53,6,441,17
17091.0,3961.44,11,2087,165
17092.0,3737.38,7,2638,192
17093.0,235.88,1,114,13
17094.0,100.2,1,60,4
17095.0,1248.09,4,1077,54
17096.0,2675.8,7,1220,128
17097.0,363.66,2,190,84
17098.0,591.0699999999999,3,125,10
17099.0,582.17,1,317,40
17101.0,885.3199999999999,3,360,28
17103.0,424.3,1,471,32
17104.0,474.03,1,149,19
17106.0,481.58,1,153,51
17107.0,5255.24,4,2704,197
17108.0,174.95,1,31,9
17109.0,410.42,2,200,22
17110.0,336.59999999999997,2,86,32
17111.0,227.97,1,299,19
17112.0,197.57,1,130,44
17113.0,2305.59,6,913,122
17115.0,1923.99,4,513,75
17116.0,389.78,1,392,47
17121.0,314.74,1,106,12
17122.0,432.18,3,288,19
17123.0,631.87,2,430,31
17126.0,1026.98,4,646,149
17127.0,1155.0300000000002,5,340,27
17129.0,31.85,1,5,2
17132.0,1220.9099999999999,2,963,62
17133.0,9730.09,5,7377,16
17134.0,212.1,1,46,13
17135.0,798.03,4,684,79
17136.0,231.68,1,256,14
17137.0,1099.81,6,680,125
17138.0,4036.77,6,1898,217
